trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
12905819,15:49:53,15:49:53,1275,8,,0,0,2.8334
12905819,15:51:42,15:51:42,1276,9,,0,0,3.3083
12905820,15:19:00,15:19:00,55,1,,0,0,
12905820,15:30:50,15:30:50,10542,10,,0,0,2.4674
12905820,15:32:32,15:32:32,69,11,,0,0,2.8195
12905820,15:33:21,15:33:21,70,12,,0,0,2.9916
12905820,15:35:04,15:35:04,72,13,,0,0,3.3497
12905820,15:41:14,15:41:14,73,14,,0,0,4.6264
12905820,15:42:29,15:42:29,75,15,,0,0,4.8874
12905820,15:43:53,15:43:53,11881,16,,0,0,5.1794
12905820,15:45:05,15:45:05,12603,17,,0,0,5.4291
12905820,15:46:01,15:46:01,30,18,,0,0,5.6229
12905820,15:47:00,15:47:00,31,19,,0,0,5.7926
12905820,15:20:29,15:20:29,56,2,,0,0,0.3092
12905820,15:52:00,15:52:00,9069,20,,1,0,6.7659
12905820,15:21:39,15:21:39,12619,3,,0,0,0.5532
12905820,15:22:25,15:22:25,58,4,,0,0,0.7143
12905820,15:23:49,15:23:49,60,5,,0,0,1.0071
12905820,15:24:41,15:24:41,61,6,,0,0,1.1881
12905820,15:26:04,15:26:04,63,7,,0,0,1.4773
12905820,15:26:57,15:26:57,64,8,,0,0,1.6603
12905820,15:29:12,15:29:12,12040,9,,0,0,2.1283
12905821, 8:34:00, 8:34:00,55,1,,0,0,
12905821, 8:45:00, 8:45:00,10542,10,,0,0,2.4674
12905821, 8:46:34, 8:46:34,69,11,,0,0,2.8195
12905821, 8:47:20, 8:47:20,70,12,,0,0,2.9916
12905821, 8:48:56, 8:48:56,72,13,,0,0,3.3497
12905821, 8:54:39, 8:54:39,73,14,,0,0,4.6264
12905821, 8:55:49, 8:55:49,75,15,,0,0,4.8874
12905821, 8:57:07, 8:57:07,11881,16,,0,0,5.1794
12905821, 8:58:14, 8:58:14,12603,17,,0,0,5.4291
12905821, 8:59:06, 8:59:06,30,18,,0,0,5.6229
12905821, 9:00:00, 9:00:00,31,19,,0,0,5.7926
12905821, 8:35:23, 8:35:23,56,2,,0,0,0.3092
12905821, 9:03:00, 9:03:00,9069,20,,1,0,6.7659
12905821, 8:36:28, 8:36:28,12619,3,,0,0,0.5532
12905821, 8:37:11, 8:37:11,58,4,,0,0,0.7143
12905821, 8:38:29, 8:38:29,60,5,,0,0,1.0071
12905821, 8:39:17, 8:39:17,61,6,,0,0,1.1881
12905821, 8:40:34, 8:40:34,63,7,,0,0,1.4773
12905821, 8:41:23, 8:41:23,64,8,,0,0,1.6603
12905821, 8:43:29, 8:43:29,12040,9,,0,0,2.1283
12905822, 8:22:00, 8:22:00,55,1,,0,0,
12905822, 8:33:25, 8:33:25,10542,10,,0,0,2.4674
12905822, 8:35:03, 8:35:03,69,11,,0,0,2.8195
12905822, 8:35:51, 8:35:51,70,12,,0,0,2.9916
12905822, 8:37:31, 8:37:31,72,13,,0,0,3.3497
12905822, 8:43:28, 8:43:28,73,14,,0,0,4.6264
12905822, 8:44:40, 8:44:40,75,15,,0,0,4.8874
12905822, 8:46:01, 8:46:01,11881,16,,0,0,5.1794
12905822, 8:47:10, 8:47:10,12603,17,,0,0,5.4291
12905822, 8:48:04, 8:48:04,30,18,,0,0,5.6229
12905822, 8:49:00, 8:49:00,31,19,,0,0,5.7926
12905822, 8:23:26, 8:23:26,56,2,,0,0,0.3092
12905822, 8:52:00, 8:52:00,9069,20,,1,0,6.7659
12905822, 8:24:34, 8:24:34,12619,3,,0,0,0.5532
12905822, 8:25:19, 8:25:19,58,4,,0,0,0.7143
12905822, 8:26:40, 8:26:40,60,5,,0,0,1.0071
12905822, 8:27:30, 8:27:30,61,6,,0,0,1.1881
12905822, 8:28:50, 8:28:50,63,7,,0,0,1.4773
12905822, 8:29:41, 8:29:41,64,8,,0,0,1.6603
12905822, 8:31:51, 8:31:51,12040,9,,0,0,2.1283
12905823, 8:12:00, 8:12:00,55,1,,0,0,
12905823, 8:23:25, 8:23:25,10542,10,,0,0,2.4674
12905823, 8:25:03, 8:25:03,69,11,,0,0,2.8195
12905823, 8:25:51, 8:25:51,70,12,,0,0,2.9916
12905823, 8:27:31, 8:27:31,72,13,,0,0,3.3497
12905823, 8:33:28, 8:33:28,73,14,,0,0,4.6264
12905823, 8:34:40, 8:34:40,75,15,,0,0,4.8874
12905823, 8:36:01, 8:36:01,11881,16,,0,0,5.1794
12905823, 8:37:10, 8:37:10,12603,17,,0,0,5.4291
12905823, 8:38:04, 8:38:04,30,18,,0,0,5.6229
12905823, 8:39:00, 8:39:00,31,19,,0,0,5.7926
12905823, 8:13:26, 8:13:26,56,2,,0,0,0.3092
12905823, 8:42:00, 8:42:00,9069,20,,1,0,6.7659
12905823, 8:14:34, 8:14:34,12619,3,,0,0,0.5532
12905823, 8:15:19, 8:15:19,58,4,,0,0,0.7143
12905823, 8:16:40, 8:16:40,60,5,,0,0,1.0071
12905823, 8:17:30, 8:17:30,61,6,,0,0,1.1881
12905823, 8:18:50, 8:18:50,63,7,,0,0,1.4773
12905823, 8:19:41, 8:19:41,64,8,,0,0,1.6603
12905823, 8:21:51, 8:21:51,12040,9,,0,0,2.1283
12905824, 7:54:00, 7:54:00,646,1,,0,0,
12905824, 8:06:03, 8:06:03,1277,10,,0,0,3.4113
12905824, 8:07:28, 8:07:28,1279,11,,0,0,3.8103
12905824, 8:09:26, 8:09:26,56,12,,0,0,4.3659
12905824, 8:10:18, 8:10:18,12619,13,,0,0,4.61
12905824, 8:10:52, 8:10:52,58,14,,0,0,4.771
12905824, 8:11:54, 8:11:54,60,15,,0,0,5.0638
12905824, 8:12:32, 8:12:32,61,16,,0,0,5.2448
12905824, 8:13:33, 8:13:33,63,17,,0,0,5.534
12905824, 8:14:12, 8:14:12,64,18,,0,0,5.7171
12905824, 8:15:51, 8:15:51,12040,19,,0,0,6.1851
12905824, 7:55:10, 7:55:10,378,2,,0,0,0.33
12905824, 8:17:03, 8:17:03,10542,20,,0,0,6.5242
12905824, 8:18:18, 8:18:18,69,21,,0,0,6.8763
12905824, 8:18:54, 8:18:54,70,22,,0,0,7.0484
12905824, 8:20:10, 8:20:10,72,23,,0,0,7.4065
12905824, 8:24:42, 8:24:42,73,24,,0,0,8.6831
12905824, 8:25:37, 8:25:37,75,25,,0,0,8.9441
12905824, 8:26:39, 8:26:39,11881,26,,0,0,9.2361
12905824, 8:27:32, 8:27:32,12603,27,,0,0,9.4858
12905824, 8:28:13, 8:28:13,30,28,,0,0,9.6796
12905824, 8:29:00, 8:29:00,31,29,,0,0,9.8494
12905824, 7:56:02, 7:56:02,379,3,,0,0,0.578
12905824, 8:32:00, 8:32:00,9069,30,,1,0,10.8227
12905824, 7:57:17, 7:57:17,12663,4,,0,0,0.9331
12905824, 7:59:22, 7:59:22,1269,5,,0,0,1.5221
12905824, 8:00:48, 8:00:48,1271,6,,0,0,1.9271
12905824, 8:02:20, 8:02:20,1273,7,,0,0,2.3591
12905824, 8:04:01, 8:04:01,1275,8,,0,0,2.8334
12905824, 8:05:42, 8:05:42,1276,9,,0,0,3.3083
12905825, 7:40:00, 7:40:00,646,1,,0,0,
12905825, 7:51:42, 7:51:42,1277,10,,0,0,3.4113
12905825, 7:53:04, 7:53:04,1279,11,,0,0,3.8103
12905825, 7:54:59, 7:54:59,56,12,,0,0,4.3659
12905825, 7:55:49, 7:55:49,12619,13,,0,0,4.61
12905825, 7:56:22, 7:56:22,58,14,,0,0,4.771
12905825, 7:57:22, 7:57:22,60,15,,0,0,5.0638
12905825, 7:57:59, 7:57:59,61,16,,0,0,5.2448
12905825, 7:58:58, 7:58:58,63,17,,0,0,5.534
12905825, 7:59:35, 7:59:35,64,18,,0,0,5.7171
12905825, 8:01:11, 8:01:11,12040,19,,0,0,6.1851
12905825, 7:41:08, 7:41:08,378,2,,0,0,0.33
12905825, 8:02:21, 8:02:21,10542,20,,0,0,6.5242
12905825, 8:03:33, 8:03:33,69,21,,0,0,6.8763
12905825, 8:04:08, 8:04:08,70,22,,0,0,7.0484
12905825, 8:05:22, 8:05:22,72,23,,0,0,7.4065
12905825, 8:09:46, 8:09:46,73,24,,0,0,8.6831
12905825, 8:10:40, 8:10:40,75,25,,0,0,8.9441
12905825, 8:11:40, 8:11:40,11881,26,,0,0,9.2361
12905825, 8:12:31, 8:12:31,12603,27,,0,0,9.4858
12905825, 8:13:11, 8:13:11,30,28,,0,0,9.6796
12905825, 8:14:00, 8:14:00,31,29,,0,0,9.8494
12905825, 7:41:59, 7:41:59,379,3,,0,0,0.578
12905825, 8:17:00, 8:17:00,9069,30,,1,0,10.8227
12905825, 7:43:12, 7:43:12,12663,4,,0,0,0.9331
12905825, 7:45:13, 7:45:13,1269,5,,0,0,1.5221
12905825, 7:46:36, 7:46:36,1271,6,,0,0,1.9271
12905825, 7:48:05, 7:48:05,1273,7,,0,0,2.3591
12905825, 7:49:43, 7:49:43,1275,8,,0,0,2.8334
12905825, 7:51:21, 7:51:21,1276,9,,0,0,3.3083
12905826, 7:39:00, 7:39:00,55,1,,0,0,
12905826, 7:49:34, 7:49:34,10542,10,,0,0,2.4674
12905826, 7:51:05, 7:51:05,69,11,,0,0,2.8195
12905826, 7:51:49, 7:51:49,70,12,,0,0,2.9916
12905826, 7:53:21, 7:53:21,72,13,,0,0,3.3497
12905826, 7:58:51, 7:58:51,73,14,,0,0,4.6264
12905826, 7:59:58, 7:59:58,75,15,,0,0,4.8874
12905826, 8:01:13, 8:01:13,11881,16,,0,0,5.1794
12905826, 8:02:17, 8:02:17,12603,17,,0,0,5.4291
12905826, 8:03:07, 8:03:07,30,18,,0,0,5.6229
12905826, 8:04:00, 8:04:00,31,19,,0,0,5.7926
12905826, 7:40:20, 7:40:20,56,2,,0,0,0.3092
12905826, 8:07:00, 8:07:00,9069,20,,1,0,6.7659
12905826, 7:41:23, 7:41:23,12619,3,,0,0,0.5532
12905826, 7:42:04, 7:42:04,58,4,,0,0,0.7143
12905826, 7:43:19, 7:43:19,60,5,,0,0,1.0071
12905826, 7:44:05, 7:44:05,61,6,,0,0,1.1881
12905826, 7:45:19, 7:45:19,63,7,,0,0,1.4773
12905826, 7:46:06, 7:46:06,64,8,,0,0,1.6603
12905826, 7:48:07, 7:48:07,12040,9,,0,0,2.1283
12905828, 7:17:00, 7:17:00,55,1,,0,0,
12905828, 7:26:17, 7:26:17,10542,10,,0,0,2.4674
12905828, 7:27:37, 7:27:37,69,11,,0,0,2.8195
12905828, 7:28:16, 7:28:16,70,12,,0,0,2.9916
12905828, 7:29:37, 7:29:37,72,13,,0,0,3.3497
12905828, 7:34:27, 7:34:27,73,14,,0,0,4.6264
12905828, 7:35:26, 7:35:26,75,15,,0,0,4.8874
12905828, 7:36:32, 7:36:32,11881,16,,0,0,5.1794
12905828, 7:37:28, 7:37:28,12603,17,,0,0,5.4291
12905828, 7:38:12, 7:38:12,30,18,,0,0,5.6229
12905828, 7:39:00, 7:39:00,31,19,,0,0,5.7926
12905828, 7:18:10, 7:18:10,56,2,,0,0,0.3092
12905828, 7:42:00, 7:42:00,9069,20,,1,0,6.7659
12905828, 7:19:05, 7:19:05,12619,3,,0,0,0.5532
12905828, 7:19:41, 7:19:41,58,4,,0,0,0.7143
12905828, 7:20:47, 7:20:47,60,5,,0,0,1.0071
12905828, 7:21:28, 7:21:28,61,6,,0,0,1.1881
12905828, 7:22:33, 7:22:33,63,7,,0,0,1.4773
12905828, 7:23:14, 7:23:14,64,8,,0,0,1.6603
12905828, 7:25:00, 7:25:00,12040,9,,0,0,2.1283
12905829, 9:11:00, 9:11:00,646,1,,0,0,
12905829, 9:23:24, 9:23:24,1277,10,,0,0,3.4113
12905829, 9:24:51, 9:24:51,1279,11,,0,0,3.8103
12905829, 9:26:52, 9:26:52,56,12,,0,0,4.3659
12905829, 9:27:45, 9:27:45,12619,13,,0,0,4.61
12905829, 9:28:20, 9:28:20,58,14,,0,0,4.771
12905829, 9:29:24, 9:29:24,60,15,,0,0,5.0638
12905829, 9:30:03, 9:30:03,61,16,,0,0,5.2448
12905829, 9:31:06, 9:31:06,63,17,,0,0,5.534
12905829, 9:31:46, 9:31:46,64,18,,0,0,5.7171
12905829, 9:33:28, 9:33:28,12040,19,,0,0,6.1851
12905829, 9:12:12, 9:12:12,378,2,,0,0,0.33
12905829, 9:34:42, 9:34:42,10542,20,,0,0,6.5242
12905829, 9:35:59, 9:35:59,69,21,,0,0,6.8763
12905829, 9:36:36, 9:36:36,70,22,,0,0,7.0484
12905829, 9:37:54, 9:37:54,72,23,,0,0,7.4065
12905829, 9:42:33, 9:42:33,73,24,,0,0,8.6831
12905829, 9:43:30, 9:43:30,75,25,,0,0,8.9441
12905829, 9:44:34, 9:44:34,11881,26,,0,0,9.2361
12905829, 9:45:28, 9:45:28,12603,27,,0,0,9.4858
12905829, 9:46:10, 9:46:10,30,28,,0,0,9.6796
12905829, 9:47:00, 9:47:00,31,29,,0,0,9.8494
12905829, 9:13:06, 9:13:06,379,3,,0,0,0.578
12905829, 9:50:00, 9:50:00,9069,30,,1,0,10.8227
12905829, 9:14:23, 9:14:23,12663,4,,0,0,0.9331
12905829, 9:16:32, 9:16:32,1269,5,,0,0,1.5221
12905829, 9:18:00, 9:18:00,1271,6,,0,0,1.9271
12905829, 9:19:34, 9:19:34,1273,7,,0,0,2.3591
12905829, 9:21:18, 9:21:18,1275,8,,0,0,2.8334
12905829, 9:23:02, 9:23:02,1276,9,,0,0,3.3083
12905830,16:25:00,16:25:00,646,1,,0,0,
12905830,16:38:47,16:38:47,1277,10,,0,0,3.4113
12905830,16:40:24,16:40:24,1279,11,,0,0,3.8103
12905830,16:42:39,16:42:39,56,12,,0,0,4.3659
12905830,16:43:38,16:43:38,12619,13,,0,0,4.61
12905830,16:44:17,16:44:17,58,14,,0,0,4.771
12905830,16:45:28,16:45:28,60,15,,0,0,5.0638
12905830,16:46:12,16:46:12,61,16,,0,0,5.2448
12905830,16:47:22,16:47:22,63,17,,0,0,5.534
12905830,16:48:06,16:48:06,64,18,,0,0,5.7171
12905830,16:50:00,16:50:00,12040,19,,0,0,6.1851
12905830,16:26:20,16:26:20,378,2,,0,0,0.33
12905830,16:51:22,16:51:22,10542,20,,0,0,6.5242
12905830,16:52:47,16:52:47,69,21,,0,0,6.8763
12905830,16:53:28,16:53:28,70,22,,0,0,7.0484
12905830,16:54:55,16:54:55,72,23,,0,0,7.4065
12905830,17:00:06,17:00:06,73,24,,0,0,8.6831
12905830,17:01:09,17:01:09,75,25,,0,0,8.9441
12905830,17:02:20,17:02:20,11881,26,,0,0,9.2361
12905830,17:03:20,17:03:20,12603,27,,0,0,9.4858
12905830,17:04:07,17:04:07,30,28,,0,0,9.6796
12905830,17:05:00,17:05:00,31,29,,0,0,9.8494
12905830,16:27:20,16:27:20,379,3,,0,0,0.578
12905830,17:10:00,17:10:00,9069,30,,1,0,10.8227
12905830,16:28:46,16:28:46,12663,4,,0,0,0.9331
12905830,16:31:09,16:31:09,1269,5,,0,0,1.5221
12905830,16:32:47,16:32:47,1271,6,,0,0,1.9271
12905830,16:34:32,16:34:32,1273,7,,0,0,2.3591
12905830,16:36:27,16:36:27,1275,8,,0,0,2.8334
12905830,16:38:22,16:38:22,1276,9,,0,0,3.3083
12905831,11:52:00,11:52:00,55,1,,0,0,
12905831,12:02:34,12:02:34,10542,10,,0,0,2.4674
12905831,12:04:05,12:04:05,69,11,,0,0,2.8195
12905831,12:04:49,12:04:49,70,12,,0,0,2.9916
12905831,12:06:21,12:06:21,72,13,,0,0,3.3497
12905831,12:11:51,12:11:51,73,14,,0,0,4.6264
12905831,12:12:58,12:12:58,75,15,,0,0,4.8874
12905831,12:14:13,12:14:13,11881,16,,0,0,5.1794
12905831,12:15:17,12:15:17,12603,17,,0,0,5.4291
12905831,12:16:07,12:16:07,30,18,,0,0,5.6229
12905831,12:17:00,12:17:00,31,19,,0,0,5.7926
12905831,11:53:20,11:53:20,56,2,,0,0,0.3092
12905831,12:22:00,12:22:00,9069,20,,1,0,6.7659
12905831,11:54:23,11:54:23,12619,3,,0,0,0.5532
12905831,11:55:04,11:55:04,58,4,,0,0,0.7143
12905831,11:56:19,11:56:19,60,5,,0,0,1.0071
12905831,11:57:05,11:57:05,61,6,,0,0,1.1881
12905831,11:58:19,11:58:19,63,7,,0,0,1.4773
12905831,11:59:06,11:59:06,64,8,,0,0,1.6603
12905831,12:01:07,12:01:07,12040,9,,0,0,2.1283
